#temario;bloque;tema;id_pregunta;texto_pregunta;texto_respuesta;explicacion
Bombero Técnico A2, Comunidad de Madrid;Bloque II;Ley 17/2015 Sistema Nacional PC;snpc_044;¿Con quién colabora la Escuela Nacional?;Con los centros de formación de protección civil de las otras Administraciones Públicas|Solo con algunos centros|Solo a nivel estatal|Solo en algunos casos;Colaborar con los centros de formación de protección civil de las otras Administraciones Públicas
Bombero Técnico A2, Comunidad de Madrid;Bloque II;Ley 17/2015 Sistema Nacional PC;snpc_045;¿En qué actividades de formación colabora la Escuela Nacional?;En las actividades de formación que se prevean en el marco del Mecanismo de Protección Civil de la Unión o de otras iniciativas europeas para favorecer la interoperabilidad|Solo nacionales|Solo europeas|Solo en algunos casos;Colaborar en las actividades de formación que se prevean en el marco del Mecanismo de Protección Civil de la Unión o de otras iniciativas europeas para favorecer la interoperabilidad de los equipos y servicios
Bombero Técnico A2, Comunidad de Madrid;Bloque II;Ley 17/2015 Sistema Nacional PC;snpc_046;¿Qué puede impartir la Escuela Nacional previa autorización?;Las acciones conducentes a la obtención de los títulos oficiales de formación profesional y certificados de profesionalidad relacionados con la protección civil|Solo títulos|Solo certificados|Solo en algunos casos;La Escuela Nacional de Protección Civil, previa autorización de los Ministerios de Educación, Cultura y Deporte y de Empleo y Seguridad Social, respectivamente, podrá impartir las acciones conducentes a la obtención de los títulos oficiales de formación profesional y certificados de profesionalidad relacionados con la protección civil
Bombero Técnico A2, Comunidad de Madrid;Bloque II;Ley 17/2015 Sistema Nacional PC;snpc_047;¿Dónde se encuadran las funciones de la Escuela Nacional?;En la Dirección General de Protección Civil y Emergencias|En el Ministerio del Interior|En la Secretaría de Estado|En otro organismo;Las funciones encomendadas a la Escuela Nacional de Protección Civil se encuadran en la Dirección General de Protección Civil y Emergencias
Bombero Técnico A2, Comunidad de Madrid;Bloque II;Ley 17/2015 Sistema Nacional PC;snpc_048;¿Qué debe regular el Gobierno según sus competencias?;La Red Nacional de Información sobre Protección Civil y la Red de Alerta Nacional de Protección Civil|Solo la Red de Información|Solo la Red de Alerta|Solo algunas redes;Regular la Red Nacional de Información sobre Protección Civil y la Red de Alerta Nacional de Protección Civil
Bombero Técnico A2, Comunidad de Madrid;Bloque II;Ley 17/2015 Sistema Nacional PC;snpc_049;¿Qué debe aprobar el Gobierno?;La Norma Básica de Protección Civil|Solo normas específicas|Solo reglamentos|Solo en algunos casos;Aprobar la Norma Básica de Protección Civil
Bombero Técnico A2, Comunidad de Madrid;Bloque II;Ley 17/2015 Sistema Nacional PC;snpc_050;¿Qué plan debe aprobar el Gobierno?;El Plan Estatal General de Protección Civil|Solo planes específicos|Solo planes autonómicos|Solo en algunos casos;Aprobar el Plan Estatal General de Protección Civil
Bombero Técnico A2, Comunidad de Madrid;Bloque II;Ley 17/2015 Sistema Nacional PC;snpc_051;¿Qué planes especiales debe aprobar el Gobierno?;Los planes especiales de protección civil de ámbito y competencia estatal|Solo algunos planes|Solo planes autonómicos|Solo en algunos casos;Aprobar los planes especiales de protección civil de ámbito y competencia estatal
Bombero Técnico A2, Comunidad de Madrid;Bloque II;Ley 17/2015 Sistema Nacional PC;snpc_052;¿Qué puede declarar el Gobierno?;Una zona afectada gravemente por una emergencia de protección civil|Solo emergencias|Solo zonas|Solo en algunos casos;Declarar una zona afectada gravemente por una emergencia de protección civil
Bombero Técnico A2, Comunidad de Madrid;Bloque II;Ley 17/2015 Sistema Nacional PC;snpc_053;¿Qué acuerdos puede adoptar el Gobierno?;Los acuerdos de cooperación internacional que corresponda en materia de protección civil|Solo nacionales|Solo bilaterales|Solo en algunos casos;Adoptar los acuerdos de cooperación internacional que corresponda en materia de protección civil
Bombero Técnico A2, Comunidad de Madrid;Bloque II;Ley 17/2015 Sistema Nacional PC;snpc_054;¿Qué protocolo debe aprobar el Gobierno?;El Protocolo de Intervención de la Unidad Militar de Emergencias y, en su caso, el de otros medios del Estado que puedan destinarse a la protección civil|Solo de la UME|Solo de otros medios|Solo en algunos casos;Aprobar el Protocolo de Intervención de la Unidad Militar de Emergencias y, en su caso, el de otros medios del Estado que puedan destinarse a la protección civil
Bombero Técnico A2, Comunidad de Madrid;Bloque II;Ley 17/2015 Sistema Nacional PC;snpc_055;¿Qué le corresponde al Ministro del Interior?;Impulsar, coordinar y desarrollar la política del Gobierno en materia de protección civil|Solo impulsar|Solo coordinar|Solo desarrollar;Al Ministro del Interior le corresponde impulsar, coordinar y desarrollar la política del Gobierno en materia de protección civil
Bombero Técnico A2, Comunidad de Madrid;Bloque II;Ley 17/2015 Sistema Nacional PC;snpc_056;¿Qué debe desarrollar el Ministro del Interior?;Las normas de actuación que en materia de protección civil apruebe el Gobierno|Solo algunas normas|Solo reglamentos|Solo en algunos casos;Desarrollar las normas de actuación que en materia de protección civil apruebe el Gobierno
Bombero Técnico A2, Comunidad de Madrid;Bloque II;Ley 17/2015 Sistema Nacional PC;snpc_057;¿Qué debe elaborar el Ministro del Interior?;La Norma Básica de Protección Civil, el Plan Estatal General y los Planes Especiales de Protección Civil de ámbito y competencia estatal|Solo la Norma Básica|Solo el Plan General|Solo los Planes Especiales;Elaborar la Norma Básica de Protección Civil, el Plan Estatal General y los Planes Especiales de Protección Civil de ámbito y competencia estatal, y elevarlos al Gobierno para su aprobación
Bombero Técnico A2, Comunidad de Madrid;Bloque II;Ley 17/2015 Sistema Nacional PC;snpc_058;¿Qué debe proponer el Ministro del Interior al Consejo de Seguridad Nacional?;La aprobación de la Estrategia Nacional de Protección Civil|Solo estrategias específicas|Solo planes|Solo en algunos casos;Así como proponer al Consejo de Seguridad Nacional la aprobación de la Estrategia Nacional de Protección Civil
Bombero Técnico A2, Comunidad de Madrid;Bloque II;Ley 17/2015 Sistema Nacional PC;snpc_059;¿Qué puede declarar el Ministro del Interior?;La emergencia de interés nacional y su finalización, así como asumir las funciones de dirección y coordinación que le correspondan|Solo la emergencia|Solo la finalización|Solo algunas funciones;Declarar la emergencia de interés nacional y su finalización, así como asumir las funciones de dirección y coordinación que le correspondan en esta situación
Bombero Técnico A2, Comunidad de Madrid;Bloque II;Ley 17/2015 Sistema Nacional PC;snpc_060;¿Qué debe proponer el Ministro del Interior junto con otros ministros?;La declaración de zona afectada gravemente por una emergencia de protección civil|Solo evaluación|Solo seguimiento|Solo en algunos casos;Proponer al Gobierno, junto con el Ministro de Hacienda y Administraciones Públicas y, en su caso, de los titulares de los demás ministerios concernidos, la declaración de zona afectada gravemente por una emergencia de protección civil
Bombero Técnico A2, Comunidad de Madrid;Bloque II;Ley 17/2015 Sistema Nacional PC;snpc_061;¿Qué debe ejercer el Ministro del Interior?;La superior dirección, coordinación e inspección de las acciones y los medios de ejecución de los planes de protección civil de competencia estatal|Solo dirección|Solo coordinación|Solo inspección;Ejercer la superior dirección, coordinación e inspección de las acciones y los medios de ejecución de los planes de protección civil de competencia estatal
Bombero Técnico A2, Comunidad de Madrid;Bloque II;Ley 17/2015 Sistema Nacional PC;snpc_062;¿Qué puede disponer el Ministro del Interior?;La intervención de las Fuerzas y Cuerpos de Seguridad del Estado y solicitar del titular del Ministerio de Defensa la colaboración de las Fuerzas Armadas|Solo de las FCSE|Solo de las FFAA|Solo en algunos casos;Disponer, con carácter general, la intervención de las Fuerzas y Cuerpos de Seguridad del Estado y solicitar del titular del Ministerio de Defensa la colaboración de las Fuerzas Armadas
Bombero Técnico A2, Comunidad de Madrid;Bloque II;Ley 17/2015 Sistema Nacional PC;snpc_063;¿Qué preside el Ministro del Interior?;El Consejo Nacional de Protección Civil|Solo comisiones|Solo comités|Solo en algunos casos;Presidir el Consejo Nacional de Protección Civil
Bombero Técnico A2, Comunidad de Madrid;Bloque II;Ley 17/2015 Sistema Nacional PC;snpc_064;¿Qué debe efectuar el Ministro del Interior en el marco europeo?;La oferta de aportación de equipos de intervención en emergencias en el marco del Mecanismo de Protección Civil de la Unión Europea|Solo ofertas nacionales|Solo en algunos casos|Solo equipos específicos;Efectuar la oferta de aportación de equipos de intervención en emergencias en el marco del Mecanismo de Protección Civil de la Unión Europea
Bombero Técnico A2, Comunidad de Madrid;Bloque II;Ley 17/2015 Sistema Nacional PC;snpc_065;¿Qué puede acordar el Ministro del Interior para cooperación internacional?;La movilización de los recursos del Sistema Nacional de Protección Civil para cooperar en catástrofes en terceros países y coordinar la actuación de los equipos de ayuda|Solo movilización|Solo coordinación|Solo en algunos casos;Acordar la movilización de los recursos del Sistema Nacional de Protección Civil para cooperar en catástrofes en terceros países y coordinar la actuación de los equipos de ayuda, de acuerdo con lo previsto en el artículo 42
Bombero Técnico A2, Comunidad de Madrid;Bloque II;Ley 17/2015 Sistema Nacional PC;snpc_066;¿Qué sanciones puede imponer el Ministro del Interior?;Las sanciones por infracciones muy graves previstas en el título VI|Solo sanciones leves|Solo sanciones graves|Solo en algunos casos;Imponer las sanciones por infracciones muy graves previstas en el título VI
Bombero Técnico A2, Comunidad de Madrid;Bloque II;Ley 17/2015 Sistema Nacional PC;snpc_067;¿Cómo participarán los restantes Ministerios y organismos?;En el ejercicio de las actividades de protección civil, en el ámbito de sus respectivas competencias y de conformidad con lo que establezca la normativa vigente y los planes|Solo en algunas actividades|Solo en su ámbito|Solo en algunos casos;Los restantes Ministerios, organismos públicos y demás entidades del sector público estatal participarán en el ejercicio de las actividades de protección civil, en el ámbito de sus respectivas competencias y de conformidad con lo que establezca la normativa vigente y los planes de protección civil
Bombero Técnico A2, Comunidad de Madrid;Bloque II;Ley 17/2015 Sistema Nacional PC;snpc_068;¿Quién decidirá la intervención de medios estatales?;El Ministro del Interior decidirá y la autoridad competente del Departamento u organismo correspondiente ordenará la intervención|Solo el Ministro|Solo la autoridad competente|Solo en algunos casos;El Ministro del Interior decidirá y la autoridad competente del Departamento u organismo correspondiente ordenará la intervención de estos medios estatales
